"MLS Number ","Close Price","Baths Full","Baths Half","Beds Total","Lot Size SqFt","Pool","Yr Built","Zip Code","Listing Contract Date","SqFt Total","DOM","Number Of Stories","Lot Size","Selling Agent Full Name","List Agent Full Name","1st Financing","Selling Office Name","List Office Name","Street Name","Street Number","Street Type"
"13209090","1750","2","1","3","5662.8","False","2007","75070","2015-08-04","1738","17","2","Less Than .5 Acre (not Zero)","Michael Tunnell","Alfred Esparza Jr","","Ebby Halliday, REALTORS-Allen","RE/MAX DFW Associates","Willow Grove","3075","Boulevard"
"13210118","1750","2","0","3","6534","False","2001","75070","2015-08-03","1965","20","1",".5 Acre to .99 Acre","Johnny Shi","Johnny Shi","","Sunet Group","Sunet Group","Chelsea","3804","Drive"
"13213662","1750","2","1","4","6534","False","2001","75071","2015-08-06","3183","27","2","","Michael Jarecki","Michael Alexander Jarecki","","Fathom Realty","Fathom Realty","Willow Creek","3708","Trail"
"13215172","1750","2","0","3","6098.4","False","2007","75071","2015-08-09","1976","1","1","","Donald Younger","Megan C. Mayo","","AH4R Management-Tx, LLC","AH4R Management-Tx, LLC","Ridge Run","5008","Drive"
"13216617","1750","2","0","3","6534","False","2000","75070","2015-08-11","2035","77","1","","David Blattner","Laura Park","","RE/MAX Town & Country","Grand DFW Realty","Smoke Tree","3608","Lane"
"13217755","1750","2","0","3","3920.4","False","1984","75070","2015-08-13","1828","13","1","Less Than .5 Acre (not Zero)","Jerry Lynn Tabor","Jerry Lynn Tabor","","Ebby Halliday Leasing & Prop.","Ebby Halliday Leasing & Prop.","Club Oaks","2406","Court"
"13222351","1750","2","1","4","0","False","1999","75070","2015-08-21","2399","31","2","","Elise Self","Tom Posey","","Ebby Halliday, REALTORS McK","CENTURY 21 Posey Properties","ABERDEEN","2308","Avenue"
"13223553","1750","2","0","4","7405.2","False","2003","75070","2015-08-22","1844","2","1","","Kelli Hofeldt","Kelli Hofeldt","","Keller Williams N. Collin Co.","Keller Williams N. Collin Co.","Orchid","2309","Drive"
"13224872","1750","3","1","5","6098.4","False","2006","75071","2015-08-25","3487","88","2","Less Than .5 Acre (not Zero)","Pei-Wen Ting","Pei-Wen Ting","","Grand Ark LLC","Grand Ark LLC","Kennedy","3116","Drive"
"13228723","1750","2","1","4","","False","2005","75071","2015-08-31","2640","37","2","","Anna Mangieri","Pei-Wen Ting","","Keller Williams N. Collin Co.","Grand Ark LLC","Bentwood","2837","Way"
"13232208","1750","2","1","4","6969.6","False","1998","75070","2015-09-04","2327","64","1","Less Than .5 Acre (not Zero)","Jane Clemons","Melanie Mulamba","","Ebby Halliday, REALTORS","Keller Williams Realty DPR","Sparrow Hawk","400",""
"13234398","1750","2","0","3","","False","2011","75071","2015-09-08","1946","13","1","Less Than .5 Acre (not Zero)","Yuehua Luo","Yuehua Luo","","DFW Home","DFW Home","Diamond Peak","5012","Court"
"13249248","1750","2","0","3","","False","2015","75071","2015-09-29","1871","6","1","Less Than .5 Acre (not Zero)","Non-Mls Member","Evelyn Wang","","NON MLS","American Propertunity LLC","Jessie","1708","Lane"
"13252000","1750","2","0","4","","False","2004","75070","2015-10-04","2144","18","1","Less Than .5 Acre (not Zero)","Johnna Wheeler","Johnna Wheeler","","William Cady Realty Group","William Cady Realty Group","Sidney","6308","Lane"
"13158322","1759","2","0","4","","False","2006","75070","2015-05-26","1756","17","1","","Ken Harrell","Fred Xiaotong Qi","","WEICHERT, REALTORS-All Pt Prop","Keller Williams Realty DPR","Amanda","3513","Way"
"13045393","1775","2","1","5","7840.8","False","2005","75070","2014-10-30","2897","14","2","","Cody Brent Roskelley","Cody Brent Roskelley","","Texas Capital Property Mngmt","Cody Roskelley","Oakhurst","3900","Lane"
"13065913","1775","2","1","4","6098.4","False","2001","75070","2014-12-15","2663","8","2","Less Than .5 Acre (not Zero)","Chris Xu","Chris Xu","","Beam Real Estate, LLC","Beam Real Estate, LLC","Crator","6313","Drive"
"13105332","1775","2","1","4","8712","False","1999","75070","2015-03-11","2421","13","1","Less Than .5 Acre (not Zero)","Cathy Ann Bailey","Tammy Watson","","Carey Cox Company","Keller Williams Frisco Stars","Brimwood","1404","Drive"
"13109624","1775","2","1","5","6098.4","False","1997","75070","2015-03-12","2703","58","2","Less Than .5 Acre (not Zero)","Lori A. Schnier","Marjorie D Wagner","","Ebby Halliday, REALTORS","Premier Realty Service #355","Cedar Crest","4419","Drive"
"13145215","1775","2","0","3","7405.2","False","2007","75071","2015-05-05","2084","41","1","Less Than .5 Acre (not Zero)","Joshua Winsor","Lily Ma","","RW Properties","NORTH TEXAS ASSOCIATE, REALTORS","Indian Oak","2772","Drive"
"13171185","1775","2","0","3","6969.6","False","2006","75070","2015-06-12","1837","13","1","Less Than .5 Acre (not Zero)","Patricia Ann Burns","Justin Hawkins","","Properties By Patti, LLC","Huntahome, LLC","Blackstone","6308","Drive"
"13208750","1775","2","1","3","11325.6","False","1998","75071","2015-07-31","2099","4","2","Less Than .5 Acre (not Zero)","Juli Drake","Juli Drake","","Drake Copeland Realty","Drake Copeland Realty","Woodberry","3301","Lane"
"13094671","1785","2","0","4","6534","False","1996","75070","2015-02-13","2326","20","1","","Jeff Robertson","Jeff Robertson","","Fathom Realty","Fathom Realty","Chukar","3017","Drive"
"13262922","1790","2","0","4","7840.8","False","2005","75071","2015-10-21","2254","42","1","Less Than .5 Acre (not Zero)","Dorothy Lafferty","Saman Ilangasinghe","","Keller Williams N. Collin Co.","Global Realty","Shasta Drive","7605",""
"13068911","1795","2","1","4","6969.6","False","2004","75071","2014-12-23","3011","10","2","","Jessica Hope Drab","Karl Kennerly","","Coldwell Banker Apex","Kennerly Properties","Trinity View","3416","Drive"
"13072497","1795","2","1","3","6098.4","False","2006","75070","2015-01-05","2343","4","2","Less Than .5 Acre (not Zero)","Kim Luu","Kim Luu","","Luu and Associates","Luu and Associates","Meridian","3501","Drive"
"13079196","1795","2","1","4","5227.2","False","2003","75070","2015-01-15","2543","5","2","Less Than .5 Acre (not Zero)","Amber Boyd","Ran Liu","","Novus Real Estate","DFW Home","Wind Flower","3216","Lane"
"13083545","1795","2","1","4","5227.2","False","2003","75070","2015-01-23","2543","11","2","Less Than .5 Acre (not Zero)","Ran Liu","Ran Liu","","DFW Home","DFW Home","Wind Flower","3216","Lane"
"13098593","1795","2","0","3","6969.6","False","1991","75070","2015-02-20","1923","28","1","","Sean Chien","Sean Chien","","VIP Realty","VIP Realty","Sarasota","4316","Lane"
"13103163","1795","2","1","4","9147.6","False","2003","75070","2015-02-28","2701","39","2","Less Than .5 Acre (not Zero)","Lawrence Porath","Srinivas Chidurala","","RE/MAX Four Corners","Citiwide Alliance Realty","Orchid","2413","Drive"
"13112995","1795","2","1","4","","False","2006","75070","2015-03-08","2585","56","2","Less Than .5 Acre (not Zero)","Pei-Wen Ting","Pei-Wen Ting","","Grand Ark LLC","Grand Ark LLC","Monroe","2609","Drive"
"13121734","1795","2","1","3","5662.8","False","2005","75070","2015-04-02","2022","18","2","Condo/Townhome Lot","David Riche","Christine Downing","","Keller Williams Realty Allen","Keller Williams Realty Allen","Virginia Hills","575","Drive"
"13123167","1795","2","0","4","5662.8","False","2004","75070","2015-04-05","2082","26","1","Less Than .5 Acre (not Zero)","Diane Mueller","Saman C. Ilangasinghe","","Keller Williams Realty Allen","Global Realty","Burton","7609","Lane"
"13128576","1795","2","1","4","6969.6","False","2006","75070","2015-04-10","2545","52","2","Less Than .5 Acre (not Zero)","Donald Stopfel","Holly A. Barnes","","Keller Williams Realty Plano","Leap Property Management","Nueces","2509","Cove"
"13143240","1795","2","0","3","5662.8","False","2003","75070","2015-05-04","2060","5","1","Less Than .5 Acre (not Zero)","Laurel Silk","Laurel Silk","","RE/MAX DFW Associates","RE/MAX DFW Associates","Swan","2605","Drive"
"13148896","1795","2","0","3","7927.92","False","2003","75070","2015-05-11","1867","45","1","Less Than .5 Acre (not Zero)","James W. Fomby Abr","James W. Fomby Abr","","RE/MAX Dallas Suburbs","RE/MAX Dallas Suburbs","Brownstone","6405","Drive"
"13158197","1795","2","1","4","6098.4","False","1994","75070","2015-05-26","2033","20","2","","Sara Downey","Jordan Rae Burt","","Homewell Realty Group","The Nell Burt Company","Buena Vista","4407","Lane"
"13158751","1795","2","0","3","6534","False","2003","75071","2015-05-26","1916","3","1","","Christina Ann Stephens","Adam Habibullah","","Ehome Pro LLC","Mersal Realty","Briarwood","5405","Drive"
"13159433","1795","2","1","4","5662.8","False","1991","75070","2015-05-28","2246","6","2","","Stephanie R. Kerzie","Tom Tang","","Coldwell Banker Apex -McKinney","Eastar, REALTORS","Quail Ridge","5123","Drive"
"13163882","1795","2","1","4","7405.2","False","2000","75070","2015-06-02","2399","17","2","Less Than .5 Acre (not Zero)","Larry Regen","Tong Cai","","DallasRelo, Inc.","DFW Home","Aberdeen","2301","Avenue"
"13184806","1795","2","0","4","","False","2002","75070","2015-07-22","2218","8","1","Less Than .5 Acre (not Zero)","Non-Mls Member","Stanley Han","","NON MLS","ProLead Realty Group","Flowerwood","5621","Lane"
"13184935","1795","2","1","4","5619.24","False","2005","75070","2015-07-31","2897","17","2","Less Than .5 Acre (not Zero)","Maureen Kinney Lane","Stanley Han","","RE/MAX DFW Associates","ProLead Realty Group","Mariposa","5721","Drive"
"13186937","1795","2","1","3","5662.8","False","2001","75070","2015-07-06","2369","2","2","","Renhong Lai","Renhong Lai","","DFW Home","DFW Home","Geode","5220","Lane"
"13193261","1795","2","1","4","5662.8","False","2011","75071","2015-07-11","2182","18","2","Less Than .5 Acre (not Zero)","Katherine Lucille Patton","Tracy L. Parker","","Urban Leasing Inc","RE/MAX Dallas Suburbs II","Canyon","2232","Point"
"13194687","1795","2","0","4","6534","False","1998","75070","2015-07-31","1931","12","1","Less Than .5 Acre (not Zero)","Deborah Boyd Gri","Deborah Boyd Gri","","JP & Associates,REALTORS Frisc","JP & Associates,REALTORS Frisc","Highlands","5120","Drive"
"13203329","1795","2","1","4","","False","2003","75071","2015-07-27","2907","9","2","","Sharon R. Shiell","Robert Danzi","","Shiell Real Estate","True Realty Services, Inc.","Willow Creek","3508",""
"13205062","1795","2","1","4","5662.8","False","2005","75070","2015-07-28","2698","13","2","","Christie L Kocurek","Renhong Lai","","WILLIAM DAVIS REALTY FRISCO","DFW Home","Evanshire","4728","Way"
"13229901","1795","2","0","3","5924.16","False","2015","75071","2015-09-02","2200","59","1","","Lesley Turner","Viren Shah","","Keller Williams Realty","VP Realty Services","Bald Eagle","1605","Drive"
"13237849","1795","2","1","4","5662.8","False","2006","75070","2015-09-14","3110","37","2","Less Than .5 Acre (not Zero)","Larisa Dostal","Holly A. Barnes","","Dallas Luxury Realty","Leap Property Management","Lodgestone","5829","Drive"
"13264135","1795","2","1","4","6098.4","False","2000","75070","2015-10-23","2479","35","2","","Chris Moody","Chris Moody","","Keller Williams Realty Plano","Keller Williams Realty Plano","Pinyon","5913","Drive"
"13031767","1800","2","0","4","6534","False","2000","75070","2014-10-06","2091","72","1","Less Than .5 Acre (not Zero)","James Joseph Pursley","Marybeth P. Tiemeyer Abr Ahwd Crs","","RE/MAX Town & Country","Keller Williams Realty Plano","Jewel","5813","Drive"
"13043549","1800","2","1","4","5662.8","False","2000","75070","2014-10-27","2314","99","2","Less Than .5 Acre (not Zero)","Sandra A Shideler","Sarah Wages","","Ebby Halliday, REALTORS Frisco","CEDA REALTY","Broken Bend","5512","Drive"
"13048530","1800","2","1","3","5662.8","False","2001","75070","2014-11-04","2530","33","2","Less Than .5 Acre (not Zero)","Leah Douthit","Su-Yun Yang","","Keller Williams Frisco Stars","WILLIAM DAVIS REALTY FRISCO","Bryce Canyon","7140","Drive"
"13054995","1800","2","1","4","17859.6","False","2002","75071","2014-11-16","2703","31","2","","Danielle Smith","Marjorie D Wagner","","JP & Associates REALTORS","Premier Realty Service #355","Quail View","3613","Drive"
"13055683","1800","3","0","5","6403.32","False","2003","75070","2014-11-17","2609","54","2","Less Than .5 Acre (not Zero)","Ashley Houx","Kimlan T. Le","","Great Real Estate, Inc.","Fidelity Realty","Knoll Park","405","Court"
"13063653","1800","2","1","4","6098.4","False","2003","75071","2014-12-09","3250","108","2","Less Than .5 Acre (not Zero)","Christa Paulson","Jennifer N. Potter","","Coldwell Banker Apex -McKinney","Coldwell Banker Apex -McKinney","Eisenhower","2213","Drive"
"13064130","1800","3","0","4","9583.2","False","2000","75071","2014-12-09","2837","46","2","Less Than .5 Acre (not Zero)","Jessica Aleman-Singh","Dong Wu","","The Locators Real Estate Broke","Sunet Group","Wooded Creek","912","Lane"
"13068898","1800","2","1","4","11761.2","False","1994","75071","2014-12-22","2996","128","2","","Sara Downey","Marjorie D Wagner","","Coldwell Banker Apex -McKinney","Premier Realty Service #355","Bois D Arc","3628","Road"
"13080183","1800","3","0","4","0","False","2011","75071","2015-01-16","2523","5","2","Less Than .5 Acre (not Zero)","Avaan B. Lieberman Gri","Randy Mosier","","Ebby Halliday, REALTORS-Coit","RE/MAX Performance Group","Gold Rush","2521","Drive"
"13081074","1800","2","0","3","6098.4","False","2006","75070","2015-01-19","2046","92","1","","Reginald Kenon","Mahnaz Mirzaie","","R.O. Strong Realty Group","Conrad Realty","Monroe","2601","Drive"
"13096833","1800","2","1","4","6708.24","False","1988","75070","2015-02-16","2454","36","2","Less Than .5 Acre (not Zero)","Jackie S. Wall","Jackie S. Wall","","Wall & Associates, Inc.","Wall & Associates, Inc.","Stonepointe","2726",""
"13103304","1800","2","1","4","8276.4","False","2006","75071","2015-03-01","2651","10","2","Less Than .5 Acre (not Zero)","Skyler Mcintosh","Diana M. Stasey Abr Gri","","Misha Hardt & Associates","Coldwell Banker Apex -McKinney","Shasta","8312","Drive"
"13103932","1800","2","1","4","5662.8","False","2006","75070","2015-03-02","2505","56","2","","Lauri G. Callier","Patricia A. Thibeaux Bpor","","Berkshire HathawayHS PenFed TX","Patricia  Thibeaux","Bedrock","5821","Drive"
"13112461","1800","2","1","4","5662.8","False","2005","75070","2015-03-18","3040","28","2","Less Than .5 Acre (not Zero)","Rhonda Hathaway","Rhonda Hathaway","","ONEprop","ONEprop","Calloway","5900","Drive"
"13118372","1800","2","0","4","6098.4","False","2001","75070","2015-03-27","1797","37","1","","Connie Kruse","Connie Kruse","","Kruse Team Realty","Kruse Team Realty","Blue Spruce","5816","Lane"
"13122453","1800","2","1","4","784.08","False","1993","75071","2015-04-02","2757","30","2","Less Than .5 Acre (not Zero)","Ischelle Hobgood","Diana M. Stasey Abr Gri","","KELLER WILLIAMS REALTY DENTON","Coldwell Banker Apex -McKinney","Crestcreek","3603","Court"
"13134366","1800","2","0","4","5662.8","False","1998","75070","2015-04-20","1879","4","1","","Sabrina Delacretaz","J.C. Posey","","Keller Williams Dallas Premier","Posey Property Management,Inc","Pebble","5429","Court"
"13136169","1800","2","1","3","11761.2","False","1996","75070","2015-04-22","2078","9","1","","Katherine Kerns","Steve Warren","","Grand Advantage Realty LLC","RE/MAX Dallas Suburbs","Talon","8809","Court"
"13140246","1800","2","0","4","6969.6","False","1995","75070","2015-04-30","2157","25","1","Less Than .5 Acre (not Zero)","Diana M. Stasey Abr Gri","Wayne Warshawsky","","Coldwell Banker Apex -McKinney","RE/MAX Four Corners","Cheverny","2708","Drive"
"13150779","1800","2","0","4","7840.8","False","1999","75070","2015-05-15","2130","19","1","","Christa Paulson","Patricia Bertrand","","Coldwell Banker Apex -McKinney","Fathom Realty","Falcon Crest","8621","Drive"
"13158805","1800","2","0","3","5662.8","False","2004","75070","2015-05-28","1803","22","1","Less Than .5 Acre (not Zero)","Shuzola Ung","Katie Laquey","","Ebby Halliday, REALTORS Frisco","RE/MAX Dallas Suburbs","Clearview","9005","Drive"
"13161452","1800","2","1","4","","False","2005","75070","2015-05-31","2700","32","2","","Rachana Manvi","Rachana Manvi","","Grand Ark LLC","Grand Ark LLC","Plymouth","4000","Drive"
"13171024","1800","2","0","4","6098.4","False","2002","75070","2015-06-12","2704","32","2","","Non-Mls Member","Sam Shao Srs","","NON MLS","31 Realty, LLC","Farringdon","4613","Lane"
"13173080","1800","2","0","4","6621.12","False","1997","75070","2015-06-16","2224","8","1","Less Than .5 Acre (not Zero)","Lindsey Knight","Matt Hilton Ahwd","","Keller Williams Realty Plano","Step Up Realty","Spanishmoss","4916","Drive"
"13176656","1800","2","0","4","5662.8","False","2001","75070","2015-06-20","1998","21","1","","Larry K Hollingsworth","Su-Yun Yang","","WILLIAM DAVIS REALTY FRISCO","WILLIAM DAVIS REALTY FRISCO","White Pine","6221","Drive"
"13185829","1800","2","0","3","6098.4","False","2003","75070","2015-08-09","2259","21","1","Less Than .5 Acre (not Zero)","Hua Carrie Yu","Hua Carrie Yu","","H & Y Real Estate, LLC.","H & Y Real Estate, LLC.","Aylesbury","4632","Court"
